,tweet_date,tweet_id,text,user_id,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,verified
106,Thu Dec 13 00:15:17 +0000 2018,1073008419513102336,RT @NEILSHOTDEALS: Check out  Arsenal F.C  Vintage Yellow Nike 3rd Jersey Futbol Soccer Kids Sz. Med Used #Nike https://t.co/fCjU6nsERy via…,4302840019,IndispensableMustHav,,692,633,21092,175,False
107,Thu Dec 13 00:15:17 +0000 2018,1073008420855406592,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,770447096843382784,Joshie Irving 🍀,Trinidad,339,293,5424,25873,False
108,Thu Dec 13 00:15:18 +0000 2018,1073008423598505984,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",318257415,Paeter,It's 9:54 in FL,172,130,2873,1312,False
109,Thu Dec 13 00:15:18 +0000 2018,1073008424319967237,RT @CashNastyGaming: Dam 🔥🔥🔥 heat fam https://t.co/PFSx9Bc7Sf,1030966723187539969,Isaiah keith 🦈,"Michigan, USA",11,15,40,36,False
110,Thu Dec 13 00:15:18 +0000 2018,1073008425666256896,🔥🔥🔥,902880966,Antonio Brown fan account,,459,339,28329,6411,False
111,Thu Dec 13 00:15:19 +0000 2018,1073008427419516929,YES THAT BEARS JERSEY,248282979,Ryan Lech,"Tampa, FL",534,2794,45116,71297,False
112,Thu Dec 13 00:15:20 +0000 2018,1073008433484451841,RT @SOLELINKS: Nike Kyrie 5 PE 'Neon Blends' for his game against the Washington Wizards today =&gt; https://t.co/TIX7FKWlvt https://t.co/60Ux…,872481028157394947,Nick⚡️,901 Shelby Drive,94,123,1606,1108,False
113,Thu Dec 13 00:15:22 +0000 2018,1073008439754940416,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,3111950479,Kyle Morris,Big City,11,206,474,170,False
114,Thu Dec 13 00:15:23 +0000 2018,1073008444238524416,"@Matinee_Marty This last one is pretty terrible, you have to admit. They have delivered though and love that they are Nike for sure.",75138254,Nate Olson,,53,287,906,1867,False
115,Thu Dec 13 00:15:24 +0000 2018,1073008449276051456,hand through or didnt happen,2567575596,⚔️,,295,148,645,5717,False
116,Thu Dec 13 00:15:24 +0000 2018,1073008450806915074,RT @JesseAlkire: What if Nike made City Edition uniforms for the NFL? See all 32 jerseys in more detail here: https://t.co/otDxhcoBh0 https…,799026102,grant,"Alpharetta, GA",538,422,6712,11624,False
117,Thu Dec 13 00:15:27 +0000 2018,1073008463796756485,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,2351980769,Lous😈🇺🇸,"Clarence, LA✈️Aurora,CO",1759,2089,56856,36427,False
118,Thu Dec 13 00:15:28 +0000 2018,1073008465004675072,Putting in all Nike Orders In Tomorrow Dm me Now!,2489196072,Kae 🔌,"Philadelphia, PA",176,163,2313,5162,False
119,Thu Dec 13 00:15:28 +0000 2018,1073008466170531840,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,349041929,Buda,candymaniac08,340,336,17839,8317,False
120,Thu Dec 13 00:15:28 +0000 2018,1073008467768721408,“this negro bought puma not even nike” I think I just died 😂😩😭,721048270286544896,Jasmine,,300,673,11995,1822,False
121,Thu Dec 13 00:15:29 +0000 2018,1073008469991510016,RT @warriors: The Town Gold jersey &amp; additional Nike Earned Edition merchandise will be available for purchase at the @warriors_store on De…,866863020370149376,Stephen Curry Fans,,468,993,6923,26974,False
122,Thu Dec 13 00:15:30 +0000 2018,1073008473833701377,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,555179087,Adrian,,402,634,29987,23525,False
123,Thu Dec 13 00:15:31 +0000 2018,1073008479701557248,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",718069791223783424,Christianᴸᵀ,at the lunch table,494,446,1822,4624,False
124,Thu Dec 13 00:15:32 +0000 2018,1073008484109582337,Nike Kyrie 6. The Flat Earth.,57801394,Hot Brain,Indonesia,7262,1013,193430,696,False
125,Thu Dec 13 00:15:32 +0000 2018,1073008484239716352,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,377168616,🥶,"Desoto, TX",1098,659,28436,30950,False
126,Thu Dec 13 00:15:34 +0000 2018,1073008492741574656,queria,980302355735465984,bárbara,"Rio de Janeiro, Brasil",304,1101,2050,841,False
127,Thu Dec 13 00:15:35 +0000 2018,1073008496663322625,"RT @ItsHopeLowie: Le maquillage aujourd’hui, le prix des Nike au pied d’un gilet jaune la semaine dernière, quand un “pauvre” ne ressemble…",628791639,queen b,radoub,255,389,33693,14542,False
128,Thu Dec 13 00:15:38 +0000 2018,1073008506549256198,RT @PelicansNBA: The Pelicans were rewarded with a Nike NBA Earned Edition uniform for being a playoff team last season. The uniform will d…,36093518,⚾ Coach Chris ⚾,"Loreauville, LA, USA",748,1831,8336,8508,False
129,Thu Dec 13 00:15:38 +0000 2018,1073008508541521920,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,2381403786,Lyree Senpai 👨🏾‍🏫,"Rhode Island, USA",509,436,23663,2116,False
130,Thu Dec 13 00:15:39 +0000 2018,1073008511607603200,"RT @GetOnSwag: NIKE AIR JORDAN 1 BHM “Equality” for Black History Month

[JHOPE  BTS 181212 2018MAMA MAMA in JAPAN  제이홉   방탄소년단] https://t.…",790714497295974400,Mare | Moonchild,Canada,78255,409,67449,62516,False
131,Thu Dec 13 00:15:39 +0000 2018,1073008512190607361,New Men's Nike Air Force 1 HI Riccardo Tisci Size 15 White Red Basketball Shoes https://t.co/m6TixoxX7z,855165842991992832,WHOA Dope Sneakers,US,99,1,598853,8,False
132,Thu Dec 13 00:15:41 +0000 2018,1073008522487566336,RT @comasinduda: enfia no cu essa dica https://t.co/qpF87rGQZT,948249232808579072,Viviane Sagin,"Renascença, Brasil",210,271,1719,3985,False
133,Thu Dec 13 00:15:42 +0000 2018,1073008526400774146,"RT @GetOnSwag: HERON PRESTON x NASA tech pants 
UNDERCOVER white Down Astronaut Puffer Jacket
NIKE Air Max 97

NAMJOON  #BTS 181212 [#2018M…",842167498946502657,𝒮𝓎𝒹𝓃𝑒𝓎 ✼ 💜,,41,78,5267,2108,False
134,Thu Dec 13 00:15:44 +0000 2018,1073008532813946881,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",49800824,✈️ Yawp™ ☁ #YGM,Atlanta widdit ,2745,1413,151978,11617,False
135,Thu Dec 13 00:15:45 +0000 2018,1073008535422844928,@JNC50 @PappyRed47 @seattlecarl @NaplesAlleycat @The_New_Right_1 @LouDobbs @SethAbramson Kool aid Nike’s and cream corn ..,1056700986012643329,lyddy,,1,10,15,5,False
136,Thu Dec 13 00:15:47 +0000 2018,1073008546663596032,Nike just keeps recycling shoes with different colors and releasing them in limited quantities for profit. How cool… https://t.co/OkzijD7Zrs,1879486423,Phil,"Accra, Ghana",1126,282,73378,7575,False
137,Thu Dec 13 00:15:48 +0000 2018,1073008550186602496,"Merek sepatu yg ada di lagu anak anak

Nike,nike ke puncak gunung",1643452183,Fikran Jabbar,London Parung,389,1097,3644,166,False
138,Thu Dec 13 00:15:50 +0000 2018,1073008558390853634,👀👀👀,413602043,Bailey Fisher,"Lubbock, TX",806,389,4404,15804,False
139,Thu Dec 13 00:15:55 +0000 2018,1073008578154426369,"RT @tclicK_: US/UK ""Fear of God x Nike"" proxies now available! 

https://t.co/JDUMWa1ufS

5 people will each receive 20 free proxies!

RT +…",397894688,®eggie,Va,298,556,4026,323,False
140,Thu Dec 13 00:15:56 +0000 2018,1073008583896391692,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,1038093725501743105,DG ⚡️,C's 16-10,1741,1015,18857,28113,False
141,Thu Dec 13 00:15:57 +0000 2018,1073008588547940352,RT @Hakuna_Mujtaba: I always told my parents I was destined to be a model. https://t.co/PbXx9fKSN2,2171588931,JoshDuhe,"Virginia Beach, VA",645,555,5733,27136,False
142,Thu Dec 13 00:15:59 +0000 2018,1073008598026989568,Nike strikes again!,535045605,"La Quita D Frederick, EdD",NYC | Worldwide,344,994,1592,312,False
143,Thu Dec 13 00:16:01 +0000 2018,1073008604221849600,"RT @alittlefreakey: I've been searching for the perfect sweats for dance crew sessions this winter season. Thanks Bum~

From the NIKE ACG l…",219563704,FACE💎,Shinee's smiles,1162,628,104761,1459,False
144,Thu Dec 13 00:16:01 +0000 2018,1073008606176514054,@JoSilva30 @quartel24 Nike e Adidas ne amor kkkkk,1007229763600207877,Eliza Novais❤⚘,,83,833,1377,121,False
145,Thu Dec 13 00:16:02 +0000 2018,1073008606608613379,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,502554069,Corey Proctor,,1326,597,16628,32602,False
146,Thu Dec 13 00:16:02 +0000 2018,1073008606755336193,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,616786924,pd,snap: pdeetime,648,299,53205,20179,False
147,Thu Dec 13 00:16:03 +0000 2018,1073008613122203652,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,824579790145327104,ᶠʳⁱᵉⁿᵈ ᴬ,ε,663,460,8168,15040,False
148,Thu Dec 13 00:16:04 +0000 2018,1073008615601115141,Ale sztosy.,907018501306699776,Mateusz Jankowski,,626,1047,5327,6061,False
149,Thu Dec 13 00:16:04 +0000 2018,1073008618998587392,https://t.co/1v0PsNy5q1,974680533899739136,Michoud Pharmacy,"New Orleans, LA",2210,4998,2299,1536,False
150,Thu Dec 13 00:16:06 +0000 2018,1073008623922499584,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,1549645244,Blains Son🐕,"Phoenix, AZ",536,290,17328,19953,False
151,Thu Dec 13 00:16:07 +0000 2018,1073008627743686658,"RT @SneakerNews: Nike adds racing-inspired branding to the Air Force 1 Low 
https://t.co/Qs2MyjHS3P https://t.co/QoiACKO1UO",1720933879,SOUTHSIDE CWIN,,211,293,9759,9214,False
152,Thu Dec 13 00:16:07 +0000 2018,1073008630167826432,"RT @GetOnSwag: NIKE AIR JORDAN 1 BHM “Equality” for Black History Month

[JHOPE  BTS 181212 2018MAMA MAMA in JAPAN  제이홉   방탄소년단] https://t.…",301376691,น้องกวางของบังทัน♥️,Thailand/Germany,255,3727,114773,3006,False
153,Thu Dec 13 00:16:08 +0000 2018,1073008632437055488,Lowest Ask: $182 Air Force 1 High Wheat (2016) Sz. 9 https://t.co/gJ28kBdOMD #airforce https://t.co/w05QPW4lOC,761032347403694081,StockX Live Feed,"Detroit, MI",5672,1,709244,7,False
154,Thu Dec 13 00:16:09 +0000 2018,1073008636627222528,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,1663684051,jz,PUCPR,1646,626,86692,46087,False
155,Thu Dec 13 00:16:10 +0000 2018,1073008640544645120,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,3151929995,Dawid,"Kielce, Poland",198,1431,35888,19341,False
156,Thu Dec 13 00:16:12 +0000 2018,1073008649616977920,@c_hudson5 @Nike 🤣 I bet he’s a CNBA fan too!,40276937,Sarah Jensen,,193,424,867,2045,False
157,Thu Dec 13 00:16:12 +0000 2018,1073008652292767745,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",1062487272543539200,Nick Kellerman,North Korea,2,24,54,77,False
158,Thu Dec 13 00:16:13 +0000 2018,1073008652947243009,RT @advancxd: Nike x Off-White https://t.co/sIzaSLmffb,1334081862,Nacho⚽,"Marcos Paz, Argentina",402,411,8982,5338,False
159,Thu Dec 13 00:16:15 +0000 2018,1073008663386882049,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,3080959336,Celly ☄✨,"Baltimore, MD",643,652,18398,10585,False
160,Thu Dec 13 00:16:18 +0000 2018,1073008674405109761,"RT @nikejapan: 最新のプロダクト、特別なサービス、ここだけのコンテンツ。
NIKEのすべてが集結し、それぞれのライフスタイルに合わせて進化し続けるアプリ。さあ、はじめよう。",150596210,keke ೨,,96,135,46928,26801,False
161,Thu Dec 13 00:16:18 +0000 2018,1073008677408321536,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",831144782294429696,Hakdog,,79,158,1549,2167,False
162,Thu Dec 13 00:16:19 +0000 2018,1073008679782359040,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",1910878730,AJ is tweeting. ™,"Quebradillas,PR",595,427,32759,9324,False
163,Thu Dec 13 00:16:20 +0000 2018,1073008682890420229,vo sonhar com aquela camiseta da nike sb,775469000318980096,Vinicius,,78,282,5286,4929,False
164,Thu Dec 13 00:16:21 +0000 2018,1073008688607215616,@LukitaPa jsjaja igual es Nike y en el alto Avellaneda mucho no puedo pedir,758172003069202432,francisko🎅🏻,,235,229,3638,2907,False
165,Thu Dec 13 00:16:22 +0000 2018,1073008693309030400,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,716471697839366144,Will Jones,,553,757,1433,11836,False
166,Thu Dec 13 00:16:23 +0000 2018,1073008694718332929,"RT @akchefs: GIVEAWAY

1x NIKE SHOE BOT LICENSE

1x $150 GIFTCARD COOKIE PROXIES

2x 1 MONTH SUBSCRIPTION TO AK CHEFS

1. RETWEET

2. FOLLO…",1039835979350253570,NYSTASHBOX,NYC,7,193,330,77,False
167,Thu Dec 13 00:16:23 +0000 2018,1073008695099850752,"RT @GetOnSwag: NIKE AIR JORDAN 1 BHM “Equality” for Black History Month

[JHOPE  BTS 181212 2018MAMA MAMA in JAPAN  제이홉   방탄소년단] https://t.…",854916179453812736,esca2640,대한민국 서울,54,181,84113,80031,False
168,Thu Dec 13 00:16:23 +0000 2018,1073008698740465664,This 💯,1134344844,Roger RamJet,"muckleshoot,wa",188,570,3286,1622,False
169,Thu Dec 13 00:16:23 +0000 2018,1073008698728087552,"Nike and A Cold Wall collaborate on a capsule collection of footwear, apparel, outerwear and headwear. The Vomero 5… https://t.co/BbHOI7MPvg",18203270,Saint Alfred,1531 N. Milwaukee Ave. Chicago,18916,57,7022,303,False
170,Thu Dec 13 00:16:24 +0000 2018,1073008702708441089,@KherisPoppin You’re so beautiful! Just saw your Nike ad and smiled with pride! #Flexin,2317592221,Wanda McArn,"North Carolina, USA",202,554,11039,10470,False
171,Thu Dec 13 00:16:25 +0000 2018,1073008704017063936,RT @quartel24: melhor a gente ir com calma... mas os nossos pivetes vão usar nike ou adidas?,924409032772849664,Chely,"Monte Sião, Brasil",199,213,8305,1243,False
172,Thu Dec 13 00:16:25 +0000 2018,1073008706957307906,Went to Plato’s closet. Bought a sweater and drifit Nike tights if that tells you anything about me as a human.,2958011037,Sam🌵,"Kansas, USA",228,335,5462,18439,False
173,Thu Dec 13 00:16:26 +0000 2018,1073008708228124672,RT @PelicansNBA: The Pelicans were rewarded with a Nike NBA Earned Edition uniform for being a playoff team last season. The uniform will d…,889242586900201476,Will Hurley,"Walton, KY",110,506,1662,5070,False
174,Thu Dec 13 00:16:26 +0000 2018,1073008708580302848,RT @fullress: 【プレゼント 各1名】ナイキ エア ジョーダン/アディダス オリジナルス イージーブースト (NIKE AIR JORDAN/adidas Originals YEEZY BOOST) https://t.co/bduAKpygPr https://…,398783557,yuichi160e,福岡 新宮町,41,197,741,1180,False
175,Thu Dec 13 00:16:27 +0000 2018,1073008713894674432,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",816805642321199104,🦖Rabe🌋,"Toronto, Ontario",129,20,3157,5852,False
176,Thu Dec 13 00:16:27 +0000 2018,1073008714905468928,RT @Gbziinho_33: Nike é vida 😍,938273155319287808,Safadão do bigodin 🥋🇮🇶,Manguinhos ,568,693,2486,2684,False
177,Thu Dec 13 00:16:29 +0000 2018,1073008723071627264,love u demar comeback to toronto,759814719985168385,MG,,1,21,13,4,False
178,Thu Dec 13 00:16:30 +0000 2018,1073008726183997440,"me arrependi de ter comprado tenis da loja da nike, agr eu n to gostando mas, queria o outro riachuelo😡😡😡😡",1021825359078154240,hemilly #paraísofest,Brasil,1033,892,4304,8623,False
179,Thu Dec 13 00:16:30 +0000 2018,1073008726741663744,"RT @GetOnSwag: HERON PRESTON x NASA tech pants 
UNDERCOVER white Down Astronaut Puffer Jacket
NIKE Air Max 97

NAMJOON  #BTS 181212 [#2018M…",88143532,Lilu Munieka,Caladan,213,704,58395,80612,False
180,Thu Dec 13 00:16:32 +0000 2018,1073008734081835008,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,608089665,Ola,,466,357,23635,493,False
181,Thu Dec 13 00:16:32 +0000 2018,1073008735948283904,"Had to those these when I sent that to my NY plug, they not timbs but they close... 🤣🖖🏾🇧🇧📺🌊🦂🚀🦅🔑👑🤴🏾 #LANY #LA2NY… https://t.co/PddZolGCrH",381387221,Young Luck,In the Studio,705,332,1849,1129,False
182,Thu Dec 13 00:16:35 +0000 2018,1073008745066741761,"RT @dropssupreme: ENTER IN A NEW FREE GIVEAWAY 🔥

➡️ follow @solezeroio + @dropssupreme 
➡️ RETWEET + LIKE this post

To try to win a free…",941868338506059777,Tom Drumm,,5,83,91,215,False
183,Thu Dec 13 00:16:35 +0000 2018,1073008745708482560,Check out France Nike National Soccer Football Team Jersey FFF  Red Warm up top XXL Used #Nike https://t.co/Xoik56wOoH via @eBay,15744226,NEILSHOTDEALS,Islip New York,1848,2600,43479,11753,False
184,Thu Dec 13 00:16:35 +0000 2018,1073008748581543938,@RichardSausmic1 A com a camisa da nike ta mas o pic,3340185311,DN DO JB 💫,Complexo do jaburu ✌,652,351,9605,23101,False
185,Thu Dec 13 00:16:39 +0000 2018,1073008763223842817,2018 NIKE AIR JORDAN 11 CONCORD XI BLACK WHITE 378037-100 GS &amp; MEN SZ: 4Y-14 https://t.co/8lA3HZsY3e,3105121034,Flyin,Online!,540,2,1400096,3,False
186,Thu Dec 13 00:16:41 +0000 2018,1073008772233060352,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,837615632711458817,Victoriano🏀,,392,379,2162,2595,False
187,Thu Dec 13 00:16:41 +0000 2018,1073008773483114502,RT @LaInca_: El problema con el macrismo y el feminismo es que la modificación de la situación actual se hace con más inversión estatal y m…,928960593461219328,marcelogastonmedina,"Tucumán, Argentina",96,150,7231,8949,False
188,Thu Dec 13 00:16:43 +0000 2018,1073008778608566278,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,263975555,John Doe,,517,283,91223,794,False
189,Thu Dec 13 00:16:43 +0000 2018,1073008782676905984,"win nike football boots  I’ve just entered! Exclusive Cityzens competition, sign in now for your chance to win!… https://t.co/K7CAxuR0b6",455288747,Khairul razali,Malaya,88,192,568,529,False
